0.0 18179.0 2064.0 4110.0 3296.0 5848.0 706.0 6544.0 25048.0 7447.0 16931.0 23436.0 26827.0 6057.0 13382.0 131556.0 42967.0 20468.0 10021.0 32133.000000000004 160304.0 52436.0 60035.0 61064.0 127104.0 130072.0 149969.0 128407.99999999999 142063.0 148547.0 132433.0 134633.0 168369.0 160302.0 149470.0 140396.0 3293.0 120801.0 3331.0 114509.0 133083.0 142416.0 135551.0 178633.0 128614.0 119846.0 124044.0 115972.0 577.0 98925.0 64218.99999999999 62324.0 71353.0 30627.0 25955.0 30060.0 30034.0 35528.0 15906.0 24505.0 57914.0 39783.0 51818.0 76001.0 64640.0 141846.0 86782.0 46498.0 109420.0 105956.0 105050.0 84472.0 60795.0 105862.0 160500.0 35730.0 55403.0 113135.0 70884.0 68307.0 47602.0 55940.0 104796.0 108035.0 109633.0 96594.0 103130.0 44397.0 94816.0 102684.0 178590.0 202044.0 202802.0 191924.0 170705.0 166804.0 
20838.0 0.0 19018.0 20224.0 27404.0 23368.0 20562.0 24024.0 14232.0 10518.0 9479.0 10958.0 11626.0 17086.0 27639.0 145703.0 59780.0 1266.0 33568.0 53132.0 145303.0 37434.0 45034.0 46062.0 112102.0 115070.0 134967.0 113406.0 127062.0 133545.0 117431.0 119632.0 153368.0 145300.0 134469.0 125394.0 21347.0 105799.0 27844.0 99508.0 118082.0 127414.0 120550.0 163632.0 113613.0 104845.0 109043.0 100970.0 21026.0 83924.0 49218.0 47323.0 56352.0 50468.0 43435.0 49902.0 49875.0 55369.0 8453.0 41985.0 78913.0 57263.0 71660.0 95843.0 84482.0 155993.0 106624.0 66340.0 130419.00000000001 126954.0 126049.0 105470.0 81794.0 126861.0 145498.0 55572.0 76402.0 134133.0 85031.0 82453.0 61749.0 70086.0 118943.0 122182.0 123780.0 110741.0 72835.0 61210.0 108963.0 116831.0 163588.0 187042.0 187801.0 176923.0 155704.0 151803.0 
1923.0 16218.0 0.0 5445.0 14409.0 13457.0 2820.0 14112.0 25031.0 12542.0 18786.0 25291.0 24865.0 4096.0 14644.0 132708.0 46785.0 18507.0 20573.0 40137.0 158343.0 50475.0 58074.0 59103.0 125142.0 128110.99999999999 148007.0 126447.0 140102.0 146586.0 130472.00000000001 132672.0 166408.0 158341.0 147509.0 138434.0 4628.0 118839.0 4576.0 112548.0 131122.0 140455.0 133590.0 176672.0 126653.0 117885.0 122083.0 114010.0 3284.0 96964.0 62258.0 60363.0 69392.0 46778.0 33523.0 46211.0 46184.0 51678.0 17761.0 32073.0 65918.0 47351.0 67969.0 92152.0 80791.0 142998.0 102933.0 62649.0 117424.0 113959.0 113054.0 92475.0 68799.0 113866.0 158538.0 51881.0 63407.0 121138.0 72036.0 69459.0 48754.0 57092.0 105948.0 109187.0 110785.0 97746.0 104282.0 48215.0 95968.0 103836.0 176629.0 200083.0 200841.0 189963.0 168744.0 164843.0 
4146.0 17321.0 9952.0 0.0 5479.0 3995.0 3440.0 4650.0 18482.0 3336.0 12237.0 18741.0 25969.0 8019.0 18573.0 136637.0 50714.0 19610.0 12789.0 32353.0 159446.0 51578.0 59177.0 60206.0 126246.0 129214.0 149111.0 127550.0 141205.0 147689.0 131575.0 133775.0 167511.0 159444.0 148612.0 139538.0 1122.0 119943.0 5515.0 113651.0 132226.0 141558.0 134693.0 177775.0 127756.0 118988.0 123186.0 115114.0 3904.0 98067.0 63361.0 61466.0 70495.0 31095.0 24061.0 30529.0 30502.0 35996.0 11211.0 22612.0 58135.0 37889.0 52286.0 76470.0 65108.00000000001 146926.0 87250.0 46966.0 109640.0 106176.0 105270.0 84692.0 61015.0 106082.0 159642.0 36198.0 55624.0 113355.0 75965.0 73387.0 52682.0 61020.0 109876.0 113115.0 114714.0 101675.0 86978.0 52143.0 99896.0 107764.0 177732.0 201186.0 201944.0 191066.0 169847.0 165946.0 
3294.0 25101.0 15108.0 5488.0 0.0 10891.0 3774.0 7121.0 29975.0 21425.0 27669.0 33750.0 33749.0 12946.0 13572.0 131635.0 48046.0 27390.0 9349.0 28913.0 167226.0 59358.0 66957.0 67986.0 134026.0 136994.0 156891.0 135330.0 148985.0 155469.0 139355.0 141555.0 175291.0 167224.0 156392.0 147318.0 4671.0 127723.0 515.0 121431.0 140006.0 149338.0 142473.0 185555.0 135536.0 126768.0 130966.00000000001 122894.0 4238.0 105847.0 71141.0 69246.0 78275.0 35554.0 30876.0 34987.0 34961.0 40455.0 26644.0 29427.0 54694.0 44704.0 56745.0 80928.0 69567.0 141925.0 91709.0 51425.0 106200.0 102736.0 101830.0 81252.0 57575.0 102642.0 167422.0 40657.0 52183.0 109915.0 70963.0 68386.0 47681.0 56019.0 104875.0 108114.0 109713.0 96674.0 103209.0 49475.0 94895.0 102763.0 185512.0 208966.0 209724.0 198846.0 177627.0 173726.0 
6486.0 21226.0 13857.0 4546.0 11451.0 0.0 5779.0 2165.0 22037.0 7225.0 16149.999999999998 25811.0 29874.0 11924.0 20857.0 138921.0 55331.0 23515.0 9309.0 28873.0 163351.0 55483.0 63082.0 64111.00000000001 130151.00000000001 133119.0 153016.0 131455.0 145110.0 151594.0 135480.0 137680.0 171417.0 163349.0 152517.0 143443.0 5669.0 123848.0 11890.0 117556.0 136131.0 145463.0 138598.0 181680.0 131661.0 122893.0 127091.0 119019.0 6243.0 101972.0 67266.0 65370.99999999999 74400.0 27615.0 21576.0 27049.0 27022.0 32516.0 15124.0 20127.0 54655.0 35404.0 48806.0 72990.0 61628.0 149210.0 83770.0 43486.0 106160.0 102696.0 101790.0 81212.0 57535.0 102602.0 163547.0 32718.000000000004 52144.0 109875.0 78249.0 75671.0 54966.0 63304.0 112160.0 115399.0 116998.0 103959.0 110494.0 56760.0 102180.0 110048.0 181637.0 205091.0 205849.0 194971.0 173752.0 169851.0 
706.0 17740.0 2168.0 3404.0 3832.0 5141.0 0.0 5838.0 24342.0 6741.0 15641.0 22146.0 26387.0 6160.0 16709.0 134773.0 43685.0 20028.0 9596.0 29945.0 159865.0 51996.0 59596.0 60624.0 126664.0 129632.0 149529.0 127968.0 141624.0 148108.0 131993.0 134194.0 167930.0 159862.0 149031.0 139956.0 2587.0 120361.0 3868.0 114070.0 132644.0 141977.0 135112.0 178194.0 128175.00000000001 119407.0 123605.0 115532.0 463.0 98486.0 63780.0 61885.0 70914.0 29920.0 25249.0 29354.0 29327.0 34821.0 14616.0 23799.0 55726.0 39077.0 51112.0 75295.0 63934.0 145062.0 86076.0 45792.0 107232.0 103767.0 102862.0 82283.0 58607.0 103674.0 160060.0 35024.0 53215.0 110946.0 74101.0 71523.0 50818.0 59156.0 108012.0 111251.0 112850.0 99811.0 87397.0 45114.0 98032.0 105900.0 178150.0 201604.0 202363.0 191485.0 170266.0 166365.0 
6594.0 21335.0 13965.0 4654.0 7133.0 2507.0 5888.0 0.0 18815.0 6031.0 21021.0 22589.0 29982.0 12032.0 22848.0 140912.0 57322.0 23623.0 11301.0 30865.0 163460.0 55591.0 63191.0 64218.99999999999 130258.99999999999 133227.0 153124.0 131563.0 145219.0 151702.0 135588.0 137789.0 171525.0 163457.0 152625.0 143551.0 5777.0 123956.0 7169.0 117665.0 136239.0 145572.0 138707.0 181789.0 131770.0 123002.0 127199.0 119127.0 6352.0 102081.0 67375.0 65480.00000000001 74509.0 24393.0 19722.0 23827.0 23800.0 29294.0 15232.0 18272.0 56646.0 33549.0 45585.0 69768.0 58407.0 151202.0 80549.0 40265.0 108152.0 104687.0 103781.0 83203.0 59527.0 104594.0 163655.0 29497.0 54135.0 111866.0 80240.0 77662.0 56958.0 65295.0 114151.0 117391.0 118989.0 105950.0 90992.0 58752.0 104172.0 112039.0 181745.0 205199.0 205958.0 195080.0 173861.0 169960.0 
24215.0 15503.0 24551.0 17974.0 29669.0 20129.0 23509.0 17958.0 0.0 14810.0 5662.0 7129.0 26018.0 38450.0 39075.0 157139.0 73549.0 15658.0 27528.0 47092.0 168468.0 60600.0 68199.0 69228.0 135267.0 138236.0 158132.0 136572.0 150227.0 156711.0 140597.0 142797.0 176533.0 168466.0 157634.0 148559.0 19096.0 128964.0 30109.0 122673.0 141247.0 150580.0 143715.0 148928.0 136412.0 128009.99999999999 132208.0 124135.0 23973.0 107089.0 72383.0 70488.0 79517.0 19169.0 26870.0 18602.0 18575.0 24069.0 6708.0 23834.0 72873.0 53640.0 40360.0 64543.00000000001 53182.0 167429.0 75324.0 35040.0 124379.0 120914.0 120009.0 99430.0 75754.0 120821.0 168663.0 24272.0 70362.0 128092.99999999999 96467.0 93890.0 73185.0 81523.0 130378.99999999999 133618.0 135216.0 122177.0 128713.0 74979.0 120399.0 128267.0 186754.0 210207.0 210966.0 200088.0 178869.0 174968.0 
7488.0 12262.0 12261.0 3341.0 8821.0 8772.0 6782.0 9428.0 16825.0 0.0 10580.0 17084.0 22700.0 10328.0 20882.0 138946.0 53023.0 12417.0 17567.0 37131.0 156178.0 48309.0 55909.0 56937.0 122977.0 125945.0 145842.0 124281.0 137936.0 144420.0 128306.00000000001 130507.0 164243.0 156175.0 145343.0 136269.0 4464.0 116674.0 8856.0 110383.0 128957.0 138289.0 131425.0 174506.0 124488.0 115720.0 119917.0 111845.0 7246.0 94799.0 60093.0 58198.0 67226.0 27179.0 34880.0 26613.0 26586.0 32080.0 9554.0 23425.0 62912.0 38702.0 48370.0 72554.0 61192.0 149236.0 83335.0 43051.0 114418.0 110953.0 110047.0 89469.0 65793.0 110860.0 156373.0 32283.0 60401.0 118132.0 78274.0 75696.0 54992.0 63329.0 112185.0 115425.0 117023.0 103984.0 83710.0 54453.0 102206.0 110073.0 174463.0 197917.0 198676.0 187798.0 166579.0 162678.0 
16065.999999999998 9449.0 18497.0 11920.0 25996.0 15061.0 15360.0 15716.0 5892.0 8756.0 0.0 6655.0 19964.0 16565.0 27118.0 145182.0 59259.0 9604.0 23855.0 43419.0 162414.0 54546.0 62145.0 63174.0 129213.0 132182.0 152078.0 130518.0 144173.0 150657.0 134543.0 136743.0 170479.0 162412.0 151580.0 142505.0 13042.0 122910.0 26436.0 116619.0 135193.0 144526.0 137661.0 180743.0 130723.99999999999 121956.0 126154.0 118081.0 15824.0 101035.0 66329.0 64434.0 73463.0 21393.0 30676.0 20826.0 20799.0 27876.0 958.0 27640.0 69200.0 57446.0 44166.0 68349.0 56988.0 155472.0 79130.0 38846.0 120706.0 117241.0 116336.0 95757.0 72081.0 117148.0 162609.0 28078.0 66689.0 124420.0 84510.0 81933.0 61228.0 69566.0 118422.0 121661.0 123259.0 110220.0 89946.0 60689.0 108442.0 116310.0 180700.0 204154.0 204912.0 194034.0 172815.0 168914.0 
