965.558 636.476 975.138 640.386 1115.504 748.466 875.036 776.914 415.477 534.149 0.0 483.387 1244.324 862.568 1207.685 4863.915 3015.688 611.606 1097.018 1977.719 5709.759 2371.772 2912.924 2960.637 4215.087 4503.941 5054.615 4406.191 4666.581 5003.152 4636.287 4461.359 6109.049 5709.498 5104.786 4583.007 721.527 4511.569 1143.943 3836.68 4671.52 5125.021 4769.845 6917.827 5562.893 5089.157 5369.237 5211.353 927.005 3813.871 2486.896 2399.51 3017.239 1226.988 1370.484 1183.066 1173.272 1194.112 111.031 1624.852 2672.458 3092.791 1666.488 3054.507 2212.741 5273.885 3176.049 1496.644 4038.9 4141.716 4806.681 3147.247 2855.641 3878.672 5726.118 1284.285 2299.612 3974.267 3109.907 2961.737 2281.601 2787.891 3917.32 4075.648 3975.403 3800.249 4172.873 3072.814 4182.734 4777.567 5975.46 7132.767 6765.546 6312.025 5897.118 5706.761 
1352.865 815.65 1362.445 1027.693 1532.963 1135.774 1262.343 1119.77 504.81 921.456 479.028 0.0 1423.499 1249.875 1594.992 5251.224 3402.995 790.78 1514.477 2395.179 5728.37 2390.383 2931.534 2979.248 4233.698 4522.552 5073.225 4424.802 4685.191 5021.763 4654.897 4479.969 6127.659 5728.108 5123.396 4601.618 1108.834 4530.179 1561.402 3855.291 4690.131 5143.632 4788.456 6936.438 5581.504 5107.768 5387.848 5229.963 1314.312 3832.481 2505.506 2418.121 3035.85 1249.946 1493.784 1206.024 1196.23 1317.413 599.585 1748.152 3089.918 3216.091 1789.788 3177.807 2336.041 5661.194 3299.349 1619.944 4456.36 4559.174 5224.141 3564.706 3273.1 4296.13 5744.729 1407.585 2717.071 4391.729 3497.215 3349.045 2668.909 3175.199 4304.628 4462.954 4362.711 4187.559 4191.483 3460.122 4570.042 5164.875 5994.07 7151.377 6784.157 6330.636 5915.729 5725.372 
1294.72 757.664 1130.722 1097.884 1380.774 1229.61 1258.557 1258.058 1611.683 1144.743 1452.014 1405.293 0.0 1018.153 1363.27 5019.5 3171.272 639.611 1608.912 2489.615 5168.262 1468.423 2009.574 2057.288 3673.59 3962.446 4513.116 3864.693 4125.084 4461.656 4094.79 3919.86 5567.552 5168.001 4563.289 4041.506 1179.024 3970.072 1409.213 3295.182 4130.024 4583.525 4228.349 6376.331 5021.393 4547.657 4827.737 4669.853 1310.526 3272.373 1945.397 1858.013 2475.74 2178.655 2281.332 2134.733 2124.94 2246.121 1392.248 2238.245 3184.353 3115.855 2718.496 4106.516 3264.749 5429.47 4228.058 2548.654 4550.795 4653.608 5318.575 3659.142 3367.535 4390.566 5184.621 2336.294 2811.507 4486.165 3265.492 3117.322 2437.186 3003.039 4072.905 4231.231 4130.988 3955.834 3269.524 3228.399 4338.318 4933.153 5433.961 6591.268 6224.047 5770.526 5355.619 5165.262 
446.996 629.908 282.998 360.066 544.446 491.793 489.611 520.24 1216.091 581.584 888.855 1264.002 1011.252 0.0 526.942 4183.174 2334.946 618.209 772.585 1653.286 5281.251 1943.265 2484.416 2532.13 3786.58 4075.435 4626.106 3977.683 4238.072 4574.644 4207.78 4032.85 5680.541 5280.99 4676.278 4154.497 441.207 4083.061 572.885 3408.171 4243.014 4696.515 4341.339 6489.321 5134.384 4660.647 4940.728 4782.843 541.58 3385.362 2058.387 1971.002 2588.731 1440.838 1543.515 1396.915 1387.122 1508.304 829.089 1500.427 2348.025 2378.036 1980.68 3368.699 2526.932 4593.142 3490.24 1810.836 3714.467 3817.282 4482.25 2822.814 2531.208 3554.239 5297.61 1598.477 1975.179 3649.834 2429.164 2280.994 1600.858 2107.146 3236.576 3394.905 3294.659 3119.506 3744.366 2392.072 3501.991 4096.826 5546.952 6704.258 6337.038 5883.517 5468.61 5278.253 
718.966 974.742 635.534 704.9 550.662 743.993 830.175 847.615 1555.484 926.418 1233.689 1608.836 1356.086 504.811 0.0 3842.945 1909.609 963.043 778.801 1659.501 5626.084 2288.098 2829.249 2876.963 4131.414 4420.268 4970.94 4322.516 4582.906 4919.478 4552.612 4377.684 6025.374 5625.823 5021.111 4499.332 786.041 4427.894 579.101 3753.005 4587.847 5041.348 4686.172 6834.154 5479.22 5005.483 5285.563 5127.678 882.144 3730.196 2403.221 2315.836 2933.565 1619.735 1785.904 1575.813 1566.019 1687.202 1173.923 1742.816 2354.24 2620.426 2159.576 3547.596 2705.83 4252.915 3669.138 1989.733 3720.683 3823.498 4488.465 2829.029 2537.423 3560.454 5642.443 1777.374 1981.394 3656.05 2088.931 1940.762 1255.198 1766.915 2896.346 3049.246 2949.001 2773.848 3522.597 1966.736 3161.759 3751.166 5891.786 7049.092 6681.872 6228.351 5813.444 5623.087 
4368.711 4624.488 4285.28 4354.645 4200.406 4393.738 4479.92 4497.362 5205.229 4576.162 4883.433 5258.582 5005.832 4154.555 3868.278 0.0 5584.315 4612.787 4428.544 5309.246 5473.405 4458.277 4435.602 4483.317 5051.455 5206.102 5890.983 5245.443 5502.948 5839.52 5472.655 4443.689 5872.694 5473.144 4868.431 3012.873 4435.784 4957.816 4228.845 4956.701 5373.682 5961.39 5472.006 7754.195 8270.359 8655.223 8935.302 8777.422 4531.889 3963.901 6052.964 5965.577 6583.308 5269.48 5435.649 5225.559 5215.767 5336.948 4823.667 5392.56 6003.985 6270.17 5809.323 7197.339 6355.578 1174.378 7318.888 5639.479 7370.427 7473.239 8138.209 6478.773 6187.169 7210.198 5489.764 5427.122 5631.139 7305.794 2737.205 2589.035 3031.199 3268.798 1448.192 1606.519 1095.113 1937.356 2908.515 5641.441 3361.34 3986.025 6529.71 7538.049 5501.701 6171.194 7360.76 7023.579 
2364.028 2807.946 2468.737 2538.104 2271.548 2464.88 2412.354 2568.503 3276.37 2759.621 3066.892 3442.04 3189.29 2338.016 1902.439 5579.242 0.0 2796.246 2499.687 3380.39 7459.283 4121.299 4662.45 4710.166 5964.613 6253.467 6804.14 6155.716 6416.106 6752.678 6385.812 6210.882 7858.572 7459.021 6854.309 6332.531 2619.246 6261.097 2299.987 5586.205 6421.046 6874.547 6519.371 8667.355 7312.42 6838.684 7118.764 6960.884 2456.464 5563.399 4236.424 4149.039 4766.769 3340.624 3506.793 3296.701 3286.908 3408.089 3007.126 3463.706 4075.128 4341.317 3880.464 5268.48 4426.719 5989.212 5390.028 3710.622 4939.304 5042.116 6209.351 4047.65 4258.311 4779.075 7475.642 3498.262 3200.015 4874.672 3419.07 3509.612 2996.927 3503.217 4632.646 4790.972 4690.729 4515.578 5264.325 604.639 4709.028 3920.678 7724.985 8882.297 8515.068 8061.551 7646.644 7456.287 
860.885 118.053 696.888 664.048 946.938 795.775 824.722 824.222 972.072 644.636 623.886 765.682 632.718 584.317 929.434 4585.665 2737.437 0.0 1175.077 2055.778 4937.592 1599.603 2140.754 2188.468 3442.918 3731.773 4282.444 3634.021 3894.412 4230.983 3864.118 3689.188 5336.882 4937.331 4332.619 3810.834 745.189 3739.4 975.377 3064.51 3899.352 4352.854 3997.676 6145.66 4790.722 4316.985 4597.065 4439.182 876.691 3041.701 1714.726 1627.341 2245.069 1744.819 1847.497 1700.897 1691.104 1812.286 564.12 1804.41 2750.518 2682.019 2284.66 3672.68 2830.914 4995.635 3794.222 2114.818 4116.96 4219.774 4884.74 3225.306 2933.7 3956.731 4953.951 1902.459 2377.671 4052.327 2831.656 2683.486 2003.349 2509.64 3639.069 3797.397 3697.152 3521.999 3400.705 2794.564 3904.484 4499.317 5203.289 6360.596 5993.375 5539.854 5124.947 4934.59 
903.918 1216.799 877.591 540.158 489.946 447.197 630.014 550.82 1258.689 744.886 1140.923 1481.315 1598.143 746.868 758.694 4414.927 2488.586 1205.099 0.0 1140.372 5868.141 2530.154 3071.306 3119.02 4373.47 4662.323 5212.998 4564.574 4824.963 5161.535 4794.669 4619.741 6267.431 5867.88 5263.167 4741.389 621.299 4669.953 518.386 3995.063 4829.903 5283.404 4928.228 7076.209 5721.275 5247.539 5527.619 5369.736 681.983 3972.254 2645.279 2557.893 3175.622 1322.94 1489.109 1279.018 1269.224 1390.407 1081.158 1446.021 1904.745 2323.63 1862.782 3250.802 2409.034 4824.895 3372.343 1692.938 3271.187 3374.001 4038.969 2379.533 2087.926 3110.958 5884.5 1480.579 1531.898 3206.554 2660.916 2512.746 1832.609 2338.899 3468.329 3626.657 3526.412 3351.259 4100.007 2545.713 3733.744 4328.577 6133.843 7291.149 6923.929 6470.408 6055.501 5865.144 
1738.58 2051.459 1712.251 1374.82 1324.608 1281.859 1479.338 1385.481 2093.35 1579.547 1975.584 2315.976 2432.804 1581.528 1593.355 5249.586 3323.247 2039.76 1144.67 0.0 6702.797 3364.813 3905.965 3953.678 5208.127 5496.981 6047.655 5399.231 5659.621 5996.192 5629.327 5454.397 7102.087 6702.536 6097.824 5576.045 1455.96 5504.612 1353.047 4829.72 5664.561 6118.062 5762.886 7910.868 6555.936 6082.199 6362.279 6204.399 1531.307 4806.912 3479.938 3392.552 4010.281 2157.602 2323.77 2113.679 2103.886 2225.068 1915.819 2280.683 2086.673 3158.293 2697.442 4085.462 3243.695 5659.556 4207.005 2527.6 3453.115 3555.93 4220.896 2561.461 2269.854 3292.886 6719.156 2315.241 1713.826 3388.482 3495.577 3347.408 2667.272 3173.562 4302.99 4461.316 4361.073 4185.921 4934.669 3323.98 4568.405 5163.238 6968.5 8125.807 7758.586 7305.065 6890.158 6699.801 
5646.54 5144.88 5482.542 5449.7 5732.589 5581.427 5610.372 5609.875 6131.069 5496.561 5803.832 5792.509 5210.268 5369.97 5715.087 4351.129 7523.092 5026.826 5960.728 6841.429 0.0 5099.944 5289.438 5096.265 2416.089 2570.737 3255.614 2610.077 2580.247 2916.818 2396.475 1404.998 661.784 58.649 667.592 1717.946 5530.839 3011.736 5761.029 2321.335 2738.315 3326.021 2836.639 5118.828 5634.992 6108.3 6329.546 6260.803 5662.34 3660.315 3656.64 3855.487 4598.061 6530.471 6633.15 6486.55 6476.758 6597.939 5744.067 6590.061 7536.168 7467.671 7070.314 8458.333 7616.569 4135.052 8579.881 6900.47 8902.61 9005.43 9670.391 8010.957 7719.352 8742.379 56.176 6688.113 7163.322 8837.978 7617.305 7469.136 6789.001 7295.294 4956.388 5114.713 4603.309 5445.553 5677.031 7580.219 6818.771 7443.454 2364.097 3521.406 2909.293 1882.038 2622.866 2285.684 
2244.395 1742.736 2080.397 2047.559 2330.448 2179.286 2208.234 2207.733 2728.926 2094.418 2401.689 2390.365 1466.796 1967.828 2312.945 4465.745 4120.948 1624.683 2558.588 3439.29 5008.536 0.0 592.507 640.22 3513.862 3802.717 4353.388 3704.965 3965.355 4301.927 3935.062 3760.132 5407.825 5008.274 4403.562 3881.778 2128.7 3810.343 2358.887 3135.453 3970.295 4423.796 4068.619 6216.602 4861.665 4387.928 4668.008 4510.125 2260.204 3112.644 1785.669 1698.284 2316.012 3128.331 3231.008 3084.409 3074.616 3195.797 2341.924 3187.921 4134.029 4065.531 3668.172 5056.189 4214.425 4875.713 5177.734 3498.33 5500.47 5603.282 6268.251 4608.816 4317.211 5340.241 5024.895 3285.97 3761.182 5435.837 3378.641 3230.471 2550.335 2553.833 3519.147 3677.475 3577.23 2687.375 1801.101 4178.074 4451.468 5046.302 5274.233 6431.54 6064.319 5610.798 5195.892 5005.534 
2694.615 2192.958 2530.618 2497.781 2780.669 2629.508 2658.457 2657.955 3179.146 2544.639 2851.91 2840.587 1917.017 2418.05 2763.166 4379.057 4571.169 2074.904 3008.809 3889.511 5151.728 519.638 0.0 181.638 3657.056 3945.911 4496.582 3848.159 4108.549 4445.122 4078.256 3903.326 5551.018 5151.467 4546.754 4024.972 2578.922 3871.472 2809.108 3278.647 4113.49 4566.991 4211.814 6359.796 5004.859 4531.123 4811.203 4897.139 2710.426 3227.67 1880.968 1825.293 2584.967 3578.553 3681.23 3534.631 3524.838 3646.019 2792.145 3638.143 4584.25 4515.753 4118.394 5506.409 4664.648 4789.025 5627.958 3948.552 5950.692 6053.504 6718.472 5059.038 4767.432 5790.462 5168.087 3736.192 4211.403 5886.059 3708.548 3560.378 2880.242 2883.739 3432.459 3590.787 3490.542 2600.687 1714.412 4628.295 4781.374 5376.208 5417.427 6574.733 6207.513 5753.992 5339.085 5148.728 
2821.86 2320.203 2657.863 2625.025 2907.914 2756.752 2785.701 2785.199 3306.391 2671.884 2979.155 2967.832 2044.261 2545.295 2890.411 4506.299 4698.415 2202.149 3136.053 4016.756 4982.283 646.882 211.936 0.0 3487.608 3776.464 4327.134 3678.711 3939.102 4275.674 3908.808 3733.879 5381.572 4982.021 4377.309 3855.525 2706.166 3702.025 2936.353 3109.2 3944.042 4397.544 4042.366 6190.35 4835.411 4361.675 4641.755 4727.692 2837.671 3086.391 1711.521 1655.845 2415.519 3705.798 3808.475 3661.876 3652.083 3773.264 2919.389 3765.388 4711.494 4642.998 4245.638 5633.653 4791.892 4916.27 5755.202 4075.796 6077.937 6180.749 6845.717 5186.283 4894.677 5917.708 4998.642 3863.437 4338.648 6013.304 3835.793 3687.623 3007.487 3010.984 3559.703 3718.031 3617.785 2727.931 1841.656 4755.541 4908.619 5503.452 5247.979 6405.286 6038.066 5584.545 5169.638 4979.281 
4125.734 3624.076 3961.736 3928.898 4211.787 4060.625 4089.574 4089.072 4610.265 3975.757 4283.028 4271.706 3689.466 3849.168 4194.284 3962.319 6002.29 3506.022 4439.926 5320.627 2455.893 3579.139 3768.634 3575.461 0.0 427.176 1244.878 230.452 932.105 1268.676 710.042 1207.489 2855.184 2455.632 1850.917 1329.135 4010.04 1982.219 4240.227 800.532 594.754 1048.253 693.078 2841.054 3357.219 3830.528 4051.775 4739.995 4141.543 2418.808 2135.838 2334.684 3077.258 5009.669 5112.346 4965.749 4955.956 5077.138 4223.263 5069.257 6015.366 5946.867 5549.512 6937.528 6095.768 3746.241 7059.077 5379.668 7381.809 7484.621 8149.591 6490.155 6198.55 7221.579 2472.252 5167.311 5642.52 7317.175 6096.502 5948.333 5268.198 5774.491 5057.114 5058.078 4214.499 5153.87 4156.225 6059.416 7169.33 7764.163 2240.984 3398.293 3031.073 2577.549 2162.641 1972.284 
4177.057 3675.399 4013.059 3980.222 4263.11 4111.949 4140.897 4140.395 4661.588 4027.081 4334.351 4323.029 3740.789 3900.491 4245.608 4033.142 6053.613 3557.345 4491.248 5371.95 2526.717 3630.462 3819.957 3626.784 427.865 0.0 1414.062 557.593 1194.099 1530.67 996.028 1278.312 2926.008 2526.455 1921.74 1399.957 4061.363 2033.542 4291.549 851.855 283.003 736.502 381.327 2529.304 3045.469 3518.778 3740.024 4656.943 4192.865 2379.3 2187.161 2386.007 3128.581 5060.993 5163.67 5017.072 5007.28 5128.461 4274.586 5120.582 6066.688 5998.191 5600.836 6988.852 6147.091 3817.063 7110.401 5430.992 7433.131 7535.943 8200.913 6541.477 6249.873 7272.901 2543.075 5218.635 5693.842 7368.498 6147.826 5999.656 5319.522 5825.814 5108.437 5109.401 4285.32 5205.193 4207.548 6110.739 7220.653 7815.487 2502.979 3660.288 3293.068 2839.543 2424.635 2234.279 
4993.951 4492.291 4829.953 4797.111 5080.0 4928.838 4957.783 4957.286 5478.48 4843.972 5151.243 5139.92 4557.681 4717.381 5062.499 5082.162 6870.503 4374.237 5308.139 6188.84 3575.74 4447.356 4636.851 4443.677 1287.993 1489.231 0.0 1327.843 963.557 1261.629 2000.773 2327.334 3336.064 3575.479 2970.764 2448.98 4878.25 3082.565 5108.44 1668.748 1656.809 2110.307 1755.133 3510.031 4026.197 4499.504 4720.75 5608.211 5009.751 3196.192 3004.053 3202.899 3945.473 5877.882 5980.561 5833.961 5824.169 5945.351 5091.478 5937.472 6883.579 6815.082 6417.725 7805.741 6963.98 4866.083 7927.29 6247.881 8250.021 8352.833 9017.803 7358.368 7066.763 8089.792 3592.099 6035.524 6510.733 8185.388 6964.716 6816.547 6136.413 6642.705 6157.461 6158.425 5334.343 6022.087 5024.442 6927.63 8037.544 8632.381 2734.336 3772.0 3404.781 2951.256 1591.822 2035.939 
4262.433 3760.774 4098.435 4065.597 4348.485 4197.323 4226.27 4225.771 4746.963 4112.455 4419.727 4408.406 3826.164 3985.866 4330.983 4109.11 6138.988 3642.72 4576.623 5457.325 2602.685 3715.837 3905.332 3712.159 247.121 573.967 1237.173 0.0 814.168 1150.738 704.673 1354.28 2844.42 2602.423 1997.708 1475.926 4146.736 2118.918 4376.924 937.231 741.545 1195.044 839.87 2987.845 3504.01 3977.319 4198.564 4876.692 4278.239 2555.507 2272.535 2471.382 3213.956 5146.367 5249.045 5102.446 5092.654 5213.835 4359.961 5205.957 6152.063 6083.566 5686.21 7074.226 6232.465 3893.032 7195.775 5516.366 7518.506 7621.318 8286.287 6626.852 6335.248 7358.276 2619.043 5304.009 5779.217 7453.873 6233.201 6085.031 5404.897 5911.189 5193.813 5194.777 4361.288 5290.569 4292.924 6196.114 7306.028 7900.862 2123.047 3280.356 2913.136 2459.611 2044.704 1854.346 
4495.354 3993.693 4331.356 4298.515 4581.404 4430.242 4459.187 4458.69 4979.883 4345.375 4652.646 4641.324 4059.083 4218.784 4563.902 4351.435 6371.907 3875.64 4809.542 5690.244 2730.966 3948.757 4138.251 3945.078 789.394 1116.644 979.943 797.808 0.0 387.08 1270.044 1538.844 2378.177 2730.705 2240.034 1718.252 4379.654 2351.837 4609.843 1170.15 1284.222 1737.72 1382.546 3530.521 4046.687 4519.994 4741.24 5109.613 4511.155 2697.594 2505.455 2704.301 3446.875 5379.286 5481.964 5335.365 5325.573 5446.754 4592.881 5438.875 6384.982 6316.485 5919.129 7307.145 6465.384 4135.358 7428.694 5749.285 7751.425 7854.237 8519.205 6859.771 6568.166 7591.195 2747.324 5536.928 6012.136 7686.791 6466.12 6317.95 5637.816 6144.108 5426.732 5427.696 4603.615 5523.488 4525.843 6429.033 7538.947 8133.781 1656.802 2814.111 2446.891 1993.368 1142.271 1388.103 
